City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Temp_C,Wind KmH
265,minot,48.2325,-101.2963,294.27,64,0,6.69,US,1684988291,21.120000000000005,24.084000000000003
266,barwadih,23.8333,84.1167,312.95,18,0,2.79,IN,1684988626,39.80000000000001,10.044
267,yershov,51.3513,48.2766,293.66,48,89,6.99,RU,1684988626,20.510000000000048,25.164
268,enewetak,11.3474,162.3373,300.98,78,100,6.84,MH,1684988333,27.83000000000004,24.624
269,changli,39.7042,119.1506,295.05,43,100,8.06,CN,1684988627,21.900000000000034,29.016000000000002
270,nar'yan-mar,67.6713,53.087,290.77,68,97,4.47,RU,1684988357,17.620000000000005,16.092
271,prince rupert,54.3161,-130.3201,284.2,93,0,6.69,CA,1684988627,11.050000000000011,24.084000000000003
272,hammerfest,70.6634,23.6821,281.4,53,0,4.12,NO,1684988208,8.25,14.832
273,hamilton,39.1834,-84.5333,291.43,57,0,7.72,US,1684988157,18.28000000000003,27.791999999999998
274,nabire,-3.3667,135.4833,302.7,74,51,2.23,ID,1684988628,29.55000000000001,8.028
275,berezovyy,51.6667,135.7,292.73,50,99,3.07,RU,1684988628,19.58000000000004,11.052
276,wad az zaki,14.4619,32.2065,304.88,18,0,1.81,SD,1684988628,31.730000000000018,6.516
277,posto fiscal rolim de moura,-13.0833,-62.2667,297.34,79,90,0.79,BR,1684988629,24.189999999999998,2.8440000000000003
278,tual,-5.6667,132.75,300.57,73,52,10.57,ID,1684988280,27.420000000000016,38.052
279,guenange,49.2995,6.2075,281.34,85,9,2.9,FR,1684988629,8.189999999999998,10.44
280,arkalyk,50.2486,66.9114,295.15,27,0,2.83,KZ,1684988630,22.0,10.188
281,laguna,38.421,-121.4238,293.32,70,0,5.14,US,1684988630,20.170000000000016,18.503999999999998
282,idri,27.5,13.2667,298.16,14,97,4.06,LY,1684988630,25.010000000000048,14.616
283,bandarbeyla,9.4942,50.8122,301.11,73,100,7.24,SO,1684988630,27.960000000000036,26.064
284,tsiombe,-25.3,45.4833,289.88,68,2,2.53,MG,1684988631,16.730000000000018,9.107999999999999
285,nagqu,31.5,92.0,284.39,28,74,5.74,CN,1684988161,11.240000000000009,20.664
286,east london,-33.0153,27.9116,295.67,30,0,4.12,ZA,1684988190,22.52000000000004,14.832
287,zabaykal'sk,49.6333,117.3167,292.65,25,100,4.56,RU,1684988632,19.5,16.416
288,miri,4.4148,114.0089,305.23,74,40,2.06,MY,1684988633,32.08000000000004,7.416
289,san julian,21.0167,-102.1667,295.31,18,10,3.37,MX,1684988633,22.160000000000025,12.132000000000001
290,fortaleza,-3.7227,-38.5247,299.22,83,0,2.57,BR,1684988634,26.07000000000005,9.251999999999999
291,midvagur,62.0511,-7.1939,280.61,76,40,12.35,FO,1684988634,7.460000000000036,44.46
292,yuzhno-kurilsk,44.0306,145.8556,288.03,60,0,5.0,RU,1684988236,14.879999999999995,18.0
293,madera,37.1666,-119.8343,295.2,55,1,2.4,US,1684988484,22.05000000000001,8.64
294,lezhe,41.7836,19.6436,289.82,85,38,1.94,AL,1684988635,16.670000000000016,6.984
295,vernon,50.2581,-119.2691,288.35,63,100,1.03,CA,1684988635,15.200000000000045,3.708
296,starobaltachevo,56.0013,55.9213,294.55,49,81,1.63,RU,1684988635,21.400000000000034,5.867999999999999
297,san andres,12.5847,-81.7006,300.16,78,20,1.03,CO,1684988636,27.010000000000048,3.708
298,az zubayr,30.3945,47.7011,306.9,26,99,5.23,IQ,1684988636,33.75,18.828000000000003
299,rozdilna,46.8433,30.0792,289.51,82,10,2.97,UA,1684988636,16.360000000000014,10.692
300,hawaiian paradise park,19.5933,-154.9731,294.84,96,100,0.0,US,1684988192,21.689999999999998,0.0
301,sidi khaled,34.387,4.9879,292.76,54,2,3.75,DZ,1684988636,19.610000000000014,13.5
302,brzeziny,51.8002,19.7514,285.31,98,43,3.88,PL,1684988637,12.160000000000025,13.968
303,zemio,5.0314,25.1361,293.41,92,52,1.38,CF,1684988637,20.260000000000048,4.968
304,strathalbyn,-35.2667,138.9,288.21,93,100,5.7,AU,1684988637,15.060000000000002,20.52
305,verdal,63.7933,11.4817,280.17,86,88,7.25,NO,1684988637,7.020000000000039,26.1
306,port alfred,-33.5906,26.891,292.03,44,94,2.66,ZA,1684988179,18.879999999999995,9.576
307,brandon,27.9378,-82.2859,295.86,89,40,4.63,US,1684988546,22.710000000000036,16.668
308,port saint john's,-31.6229,29.5448,291.75,50,99,3.89,ZA,1684988210,18.600000000000023,14.004000000000001
309,kavarna,43.4333,28.3333,285.75,81,31,1.2,BG,1684988638,12.600000000000023,4.32
310,badger,64.8,-147.5333,293.43,41,100,2.57,US,1684988218,20.28000000000003,9.251999999999999
311,san lorenzo de esmeraldas,1.2883,-78.8369,297.95,93,100,1.95,EC,1684988639,24.80000000000001,7.02
312,singkil,-7.9855,111.4161,303.12,60,19,2.96,ID,1684988639,29.970000000000027,10.656
313,egilsstadir,65.2653,-14.3948,279.1,52,75,6.69,IS,1684988272,5.9500000000000455,24.084000000000003
314,kalianget,-7.05,113.9333,301.71,66,3,4.51,ID,1684988278,28.560000000000002,16.236
315,labrador city,52.9463,-66.9114,271.1,80,0,2.06,CA,1684988174,-2.0499999999999545,7.416
316,wiwili,13.6268,-85.8254,297.81,82,80,1.66,NI,1684988640,24.660000000000025,5.976
317,teguise,29.0605,-13.564,288.27,77,40,1.54,ES,1684988250,15.120000000000005,5.5440000000000005
318,kavaratti,10.5669,72.642,302.77,66,7,1.94,IN,1684988338,29.620000000000005,6.984
319,ad dilam,23.9915,47.1627,303.38,27,3,6.33,SA,1684988640,30.230000000000018,22.788
320,bosaso,11.2842,49.1816,304.62,54,94,3.88,SO,1684988641,31.470000000000027,13.968
321,abalak,58.1286,68.5944,293.43,51,55,3.11,RU,1684988641,20.28000000000003,11.196
322,bhamo,24.2667,97.2333,307.3,43,76,0.75,MM,1684988641,34.150000000000034,2.7
323,kununurra,-15.7667,128.7333,303.14,19,8,4.12,AU,1684988642,29.99000000000001,14.832
324,kangding,30.0513,101.9603,291.1,71,52,2.48,CN,1684988158,17.950000000000045,8.928
325,guerrero negro,27.9769,-114.0611,289.02,79,5,6.6,MX,1684988642,15.870000000000005,23.759999999999998
326,mwene-ditu,-7.0,23.45,293.26,69,11,1.18,CD,1684988642,20.110000000000014,4.248
327,konarka,19.9,86.1167,307.37,66,66,7.47,IN,1684988642,34.22000000000003,26.892
328,rongelap,11.1635,166.8941,300.92,79,94,7.0,MH,1684988219,27.77000000000004,25.2
329,prince albert,53.2001,-105.7677,285.12,100,100,2.06,CA,1684988643,11.970000000000027,7.416
330,hithadhoo,-0.6,73.0833,301.84,74,95,4.46,MV,1684988245,28.689999999999998,16.056
331,juneau,58.3019,-134.4197,285.05,93,100,3.09,US,1684988563,11.900000000000034,11.124
332,drobeta-turnu severin,44.6319,22.6561,288.09,88,8,1.4,RO,1684988644,14.939999999999998,5.04
333,ulsteinvik,62.3432,5.8487,282.46,83,79,8.49,NO,1684988352,9.310000000000002,30.564
334,pingnan,23.5543,110.3976,302.24,77,100,2.2,CN,1684988644,29.090000000000032,7.920000000000001
335,acapulco de juarez,16.8634,-99.8901,302.05,74,40,4.12,MX,1684988645,28.900000000000034,14.832
336,markovo,57.3206,107.0881,280.68,67,95,2.06,RU,1684988645,7.53000000000003,7.416
337,yenisehir,40.2644,29.6531,287.18,100,75,0.0,TR,1684988645,14.03000000000003,0.0
338,mossel bay,-34.1831,22.146,282.11,61,61,2.71,ZA,1684988645,8.960000000000036,9.756
339,kourou,5.1552,-52.6478,297.18,93,100,2.42,GF,1684988276,24.03000000000003,8.712
340,susuman,62.7833,148.1667,280.53,42,100,1.95,RU,1684988239,7.3799999999999955,7.02
341,salalah,17.0151,54.0924,304.2,74,40,4.12,OM,1684988423,31.05000000000001,14.832
342,mongoumba,3.6415,18.5936,296.25,79,92,1.25,CF,1684988646,23.100000000000023,4.5
343,gaigeturi,33.4644,126.3183,294.18,73,40,5.14,KR,1684988646,21.03000000000003,18.503999999999998
344,timbuktu,16.7735,-3.0074,302.55,20,49,8.84,ML,1684988646,29.400000000000034,31.824
345,verkhnevilyuysk,63.4453,120.3167,284.5,40,28,3.5,RU,1684988646,11.350000000000023,12.6
346,bel ombre,-4.6167,55.4167,301.06,78,20,3.6,SC,1684988274,27.910000000000025,12.96
347,tayshet,55.9342,98.0044,281.08,45,69,4.95,RU,1684988647,7.930000000000007,17.82
348,zapolyarnyy,69.4154,30.8136,283.75,63,97,10.48,RU,1684988478,10.600000000000023,37.728
349,pirane,-25.7324,-59.1088,292.87,71,0,3.67,AR,1684988647,19.720000000000027,13.212
350,daru,-9.0763,143.2092,298.3,88,100,7.05,PG,1684988647,25.150000000000034,25.38
351,hami,42.8,93.45,297.38,13,2,1.48,CN,1684988340,24.230000000000018,5.328
352,ciudad fernandez,21.95,-100.0,295.34,72,43,2.65,MX,1684988647,22.189999999999998,9.54
353,nova sintra,14.8667,-24.7167,293.64,80,92,5.74,CV,1684988278,20.49000000000001,20.664
354,queenstown,-31.8976,26.8753,284.36,31,100,1.72,ZA,1684988297,11.210000000000036,6.192
355,ciudad lazaro cardenas,17.9583,-102.2,300.78,73,100,2.14,MX,1684988648,27.629999999999995,7.704000000000001
356,dahab,28.501,34.5134,300.15,36,0,3.93,EG,1684988648,27.0,14.148000000000001
357,conception bay south,47.4999,-52.9981,278.0,88,1,2.59,CA,1684988648,4.850000000000023,9.324
358,zhumysker,49.3333,49.4,296.61,35,96,6.67,KZ,1684988648,23.460000000000036,24.012
359,akrehamn,59.2667,5.1833,282.29,81,100,6.69,NO,1684988280,9.140000000000043,24.084000000000003
360,oamaru,-45.0784,170.9801,290.03,59,27,2.61,NZ,1684988648,16.879999999999995,9.395999999999999
361,walvis bay,-22.9575,14.5053,286.53,87,6,2.22,NA,1684988317,13.379999999999995,7.992000000000001
362,poso,-1.3959,120.7524,299.93,82,92,1.39,ID,1684988649,26.78000000000003,5.004
363,yermentau,51.6214,73.1069,293.89,37,30,3.83,KZ,1684988649,20.74000000000001,13.788
364,freeport,40.6576,-73.5832,288.16,76,100,6.69,US,1684988649,15.010000000000048,24.084000000000003
365,anderson,34.5334,-82.6499,291.5,71,0,0.0,US,1684988644,18.350000000000023,0.0
366,hirara,24.8,125.2833,301.3,69,40,3.6,JP,1684988242,28.150000000000034,12.96
367,puerto cabezas,14.0351,-83.3888,299.52,78,79,1.92,NI,1684988650,26.370000000000005,6.912
368,jamaame,0.0697,42.745,299.45,75,9,2.61,SO,1684988650,26.30000000000001,9.395999999999999
369,ulanhot,46.0833,122.0833,296.92,32,85,11.84,CN,1684988650,23.77000000000004,42.624
370,mont-dore,-22.2833,166.5833,297.14,56,93,4.23,NC,1684988650,23.99000000000001,15.228000000000002
371,saudarkrokur,65.7461,-19.6394,276.58,78,27,9.85,IS,1684988310,3.430000000000007,35.46
372,washington,47.5001,-120.5015,290.37,54,50,1.54,US,1684988464,17.220000000000027,5.5440000000000005
373,fairbanks,64.8378,-147.7164,293.48,41,100,2.57,US,1684988581,20.33000000000004,9.251999999999999
374,el calafate,-50.3408,-72.2768,271.8,76,37,1.53,AR,1684988378,-1.349999999999966,5.508
375,toliara,-23.35,43.6667,290.15,77,0,5.07,MG,1684988298,17.0,18.252000000000002
376,ingeniero jacobacci,-41.3427,-69.5448,277.14,71,53,6.62,AR,1684988651,3.990000000000009,23.832
377,perieni,46.3,27.6167,288.68,80,24,3.15,RO,1684988651,15.53000000000003,11.34
378,arnedo,42.2167,-2.1,285.87,87,16,4.8,ES,1684988510,12.720000000000027,17.28
379,turaif,31.6725,38.6637,292.29,59,0,5.14,SA,1684988265,19.140000000000043,18.503999999999998
380,kendari,-3.945,122.4989,300.68,82,100,0.5,ID,1684988652,27.53000000000003,1.8
381,lautoka,-17.6167,177.4667,298.07,69,75,5.66,FJ,1684988653,24.920000000000016,20.376
382,taiyuan,37.8694,112.5603,297.07,33,20,3.0,CN,1684988653,23.920000000000016,10.8
383,ponta delgada,37.7333,-25.6667,289.55,82,20,5.14,PT,1684988653,16.400000000000034,18.503999999999998
384,salinas,36.6777,-121.6555,286.8,82,75,5.66,US,1684988383,13.650000000000034,20.376
385,miquelon,47.0975,-56.3814,276.15,79,51,3.48,PM,1684988653,3.0,12.528
386,fortuna,40.5982,-124.1573,285.18,94,100,3.09,US,1684988211,12.03000000000003,11.124
387,mejit,10.2753,170.8646,300.74,78,100,6.99,MH,1684988288,27.590000000000032,25.164
388,marsh harbour,26.5412,-77.0636,298.45,76,84,4.74,BS,1684988654,25.30000000000001,17.064
389,tago,9.0211,126.2317,303.81,65,36,3.3,PH,1684988654,30.660000000000025,11.879999999999999
390,almeirim,-1.5233,-52.5817,296.37,97,51,1.3,BR,1684988654,23.220000000000027,4.680000000000001
391,nanticoke,41.2054,-76.0049,285.09,75,47,5.31,US,1684988453,11.939999999999998,19.116
392,pailon,-17.65,-62.75,297.65,92,49,3.18,BO,1684988654,24.5,11.448
393,saint-joseph,-21.3667,55.6167,295.36,86,100,4.29,RE,1684988242,22.210000000000036,15.444
394,aleksandrovsk-sakhalinskiy,50.8975,142.1561,287.5,71,18,2.36,RU,1684988654,14.350000000000023,8.496
395,trairi,-3.2778,-39.2689,297.39,89,95,2.91,BR,1684988380,24.24000000000001,10.476
396,lieksa,63.3167,30.0167,284.62,72,98,5.07,FI,1684988655,11.470000000000027,18.252000000000002
397,conceicao da feira,-12.5058,-38.9986,293.78,95,92,1.91,BR,1684988655,20.629999999999995,6.8759999999999994
398,chefchaouene,35.1688,-5.2636,281.91,88,0,1.25,MA,1684988655,8.760000000000048,4.5
399,andergrove,-21.0833,149.1833,299.62,62,17,6.68,AU,1684988655,26.470000000000027,24.048
400,ritchie,-29.038,24.6028,289.71,34,96,8.59,ZA,1684988655,16.560000000000002,30.924
401,salinopolis,-0.6136,-47.3561,298.64,89,96,4.35,BR,1684988656,25.49000000000001,15.659999999999998
402,paradip garh,20.3167,86.6167,307.36,57,46,6.2,IN,1684988656,34.210000000000036,22.32
403,opuwo,-18.0607,13.84,288.21,51,7,1.75,NA,1684988656,15.060000000000002,6.3
404,sanctuary point,-35.1114,150.629,293.26,35,100,4.9,AU,1684988656,20.110000000000014,17.64
405,ivdel',60.6911,60.4206,295.1,45,62,0.97,RU,1684988656,21.950000000000045,3.492
406,haiku-pauwela,20.9219,-156.3051,298.16,70,40,8.75,US,1684988242,25.010000000000048,31.5
407,nadym,65.5333,72.5167,284.53,47,0,5.16,RU,1684988656,11.379999999999995,18.576
408,weno,7.4515,151.8468,301.41,67,99,0.73,FM,1684988346,28.260000000000048,2.628
409,revda,56.801,59.9303,296.05,35,43,1.56,RU,1684988657,22.900000000000034,5.6160000000000005
410,fendou,46.65,124.8667,298.9,30,92,11.58,CN,1684988657,25.75,41.688
411,mukalla,14.5425,49.1242,302.26,72,35,2.76,YE,1684988205,29.110000000000014,9.936
412,belyy yar,53.6039,91.3903,287.09,26,0,2.0,RU,1684988280,13.939999999999998,7.2
413,noumea,-22.2763,166.4572,297.14,56,92,4.59,NC,1684988239,23.99000000000001,16.524
414,impfondo,1.6381,18.0667,295.42,91,37,1.17,CG,1684988658,22.27000000000004,4.212
415,limon,10.0,-83.0333,299.85,80,99,3.79,CR,1684988367,26.700000000000045,13.644
416,general acha,-37.377,-64.6043,286.01,47,100,3.09,AR,1684988658,12.860000000000014,11.124
417,maceio,-9.6658,-35.7353,295.84,100,100,2.57,BR,1684988280,22.689999999999998,9.251999999999999
418,thinadhoo,0.5333,72.9333,301.95,74,92,4.57,MV,1684988658,28.80000000000001,16.452
419,champerico,14.3,-91.9167,301.56,75,79,0.74,GT,1684988658,28.410000000000025,2.664
420,yabelo,4.8833,38.0833,287.92,86,84,2.37,ET,1684988658,14.770000000000039,8.532
421,fernie,49.5,-115.0687,287.26,54,34,1.17,CA,1684988659,14.110000000000014,4.212
422,pottsville,40.6857,-76.1955,286.97,72,44,3.58,US,1684988588,13.82000000000005,12.888
423,mahibadhoo,3.7833,72.9667,301.72,74,94,3.49,MV,1684988659,28.57000000000005,12.564000000000002
424,manay,7.215,126.5397,303.73,68,86,2.04,PH,1684988659,30.58000000000004,7.344
425,valle de bravo,19.1833,-100.1333,293.63,63,93,1.35,MX,1684988659,20.480000000000018,4.86
426,hauterive,46.0901,3.4459,282.57,97,3,1.12,FR,1684988659,9.420000000000016,4.032000000000001
427,prabumulih,-3.45,104.25,304.09,58,10,2.34,ID,1684988661,30.939999999999998,8.424
428,comodoro rivadavia,-45.8667,-67.5,282.07,46,0,11.83,AR,1684988661,8.920000000000016,42.588
429,xuddur,4.1213,43.8894,296.32,76,87,4.01,SO,1684988661,23.170000000000016,14.436
430,huarmey,-10.0681,-78.1522,295.17,83,62,4.09,PE,1684988661,22.02000000000004,14.724
431,imbituba,-28.24,-48.6703,291.7,95,15,4.68,BR,1684988041,18.55000000000001,16.848
432,al jawf,29.5,38.75,297.83,24,18,2.26,SA,1684988662,24.680000000000007,8.136
433,neryungri,56.6709,124.6491,284.78,44,68,2.76,RU,1684988662,11.629999999999995,9.936
434,sitka,57.0531,-135.33,284.09,87,100,2.06,US,1684988662,10.939999999999998,7.416
435,loango,-4.6719,11.8312,297.96,94,75,2.06,CG,1684988662,24.810000000000002,7.416
436,puerto aysen,-45.4,-72.7,277.71,100,100,3.41,CL,1684988662,4.560000000000002,12.276000000000002
437,mpulungu,-8.7623,31.1141,294.94,71,19,2.71,ZM,1684988662,21.79000000000002,9.756
438,mpigi,0.225,32.3136,290.15,95,52,0.67,UG,1684988663,17.0,2.4120000000000004
439,jatai,-17.8814,-51.7144,289.22,70,18,1.27,BR,1684988663,16.07000000000005,4.572
440,sunchales,-30.944,-61.5615,293.19,79,97,2.94,AR,1684988485,20.04000000000002,10.584
441,paita,-5.0892,-81.1144,297.15,79,58,4.71,PE,1684988217,24.0,16.956
442,safonovo,55.15,33.2167,286.76,89,10,1.55,RU,1684988663,13.610000000000014,5.58
443,muroto-misakicho,33.2833,134.15,293.73,58,59,3.48,JP,1684988663,20.58000000000004,12.528
444,oranjemund,-28.55,16.4333,286.01,86,34,4.71,NA,1684988663,12.860000000000014,16.956
445,westport,41.1415,-73.3579,287.63,80,100,4.12,US,1684988186,14.480000000000018,14.832
446,kirkwall,58.9848,-2.9587,282.57,81,40,4.63,GB,1684988664,9.420000000000016,16.668
447,tucuma,-0.1833,-50.05,297.37,95,94,2.5,BR,1684988615,24.220000000000027,9.0
448,flying fish cove,-10.4217,105.6791,298.97,88,100,5.66,CX,1684988324,25.82000000000005,20.376
449,wewak,-3.5534,143.6268,300.27,84,100,2.08,PG,1684988664,27.120000000000005,7.488
450,alta,69.9689,23.2717,281.74,58,0,4.63,NO,1684988664,8.590000000000032,16.668
451,santa cruz,-17.8,-63.1667,296.85,94,20,4.63,BO,1684988605,23.700000000000045,16.668
452,elverum,60.8819,11.5623,279.68,58,0,2.12,NO,1684988665,6.53000000000003,7.632000000000001
453,talcahuano,-36.7167,-73.1167,284.97,100,100,2.57,CL,1684988324,11.82000000000005,9.251999999999999
454,villa gesell,-37.2639,-56.973,290.4,98,98,3.31,AR,1684988231,17.25,11.916
455,camana,-16.6228,-72.7111,291.99,89,94,2.74,PE,1684988665,18.840000000000032,9.864
456,ust'-ilimsk,58.0006,102.6619,277.15,95,100,5.91,RU,1684988665,4.0,21.276
457,mount pearl,47.5166,-52.7813,277.67,86,0,6.17,CA,1684988168,4.520000000000039,22.212
458,zhosaly,45.4878,64.0781,296.8,25,5,6.0,KZ,1684988665,23.650000000000034,21.6
459,zagora,30.3484,-5.8365,293.27,20,3,1.03,MA,1684988666,20.120000000000005,3.708
460,kayangel,8.0823,134.7173,302.46,75,12,5.41,PW,1684988666,29.310000000000002,19.476000000000003
461,oyo,7.85,3.9333,296.49,98,100,1.54,NG,1684988666,23.340000000000032,5.5440000000000005
462,bei'an,24.5399,109.533,300.53,79,99,2.7,CN,1684988666,27.379999999999995,9.72
463,nouadhibou,20.931,-17.0347,292.14,82,100,5.66,MR,1684988666,18.99000000000001,20.376
464,keetmanshoop,-26.5833,18.1333,289.66,33,76,3.09,NA,1684988666,16.510000000000048,11.124
465,tateyama,34.9833,139.8667,292.95,63,100,3.93,JP,1684988335,19.80000000000001,14.148000000000001
466,joao camara,-5.5375,-35.8197,293.99,97,28,2.64,BR,1684988667,20.840000000000032,9.504000000000001
467,wau,7.7029,27.9953,297.94,64,90,2.69,SS,1684988667,24.79000000000002,9.684
468,juegang,32.3174,121.1855,296.05,65,69,3.93,CN,1684988631,22.900000000000034,14.148000000000001
469,eastham,41.8301,-69.9739,286.33,87,100,4.92,US,1684988667,13.180000000000007,17.712
470,valparaiso,-33.0393,-71.6273,289.26,62,75,0.0,CL,1684988631,16.110000000000014,0.0
471,chela,34.069,104.4619,282.69,82,100,1.42,CN,1684988668,9.54000000000002,5.112
472,errachidia,31.9275,-4.4285,292.18,39,0,5.14,MA,1684988668,19.03000000000003,18.503999999999998
473,sola,-13.8833,167.55,299.61,74,98,9.67,VU,1684988668,26.460000000000036,34.812
474,mermoz boabab,14.7065,-17.4758,297.46,80,100,9.29,SN,1684988668,24.310000000000002,33.443999999999996
475,ivatsevichy,52.709,25.3401,288.1,76,74,1.27,BY,1684988669,14.950000000000045,4.572
476,nishinoomote,30.7333,131.0,298.46,57,20,4.63,JP,1684988277,25.310000000000002,16.668
477,sao gabriel da cachoeira,-0.1303,-67.0892,296.1,98,100,0.5,BR,1684988570,22.950000000000045,1.8
478,ghadamis,30.1337,9.5007,294.81,44,100,2.53,LY,1684988670,21.660000000000025,9.107999999999999
479,t'ongch'on-up,38.9539,127.8917,294.96,50,91,2.7,KP,1684988670,21.810000000000002,9.72
480,la'ie,21.6477,-157.9253,300.13,73,5,2.24,US,1684988199,26.980000000000018,8.064000000000002
481,colonel hill,22.7667,-74.2167,299.82,73,86,3.6,BS,1684988290,26.670000000000016,12.96
482,kamyaran,34.7956,46.9355,293.87,43,98,0.52,IR,1684988670,20.720000000000027,1.872
483,salo,45.6086,10.531,290.65,84,100,4.58,IT,1684988670,17.5,16.488
484,horta,38.5333,-28.6333,288.72,79,21,3.13,PT,1684988671,15.57000000000005,11.268
485,jand,33.4299,72.0193,301.17,47,3,3.44,PK,1684988671,28.02000000000004,12.384
486,carutapera,-1.195,-46.02,297.19,95,89,2.43,BR,1684988175,24.04000000000002,8.748000000000001
487,chengde,40.9725,117.9361,299.65,26,15,7.17,CN,1684988671,26.5,25.812
488,bodaybo,57.8506,114.1933,278.02,98,100,1.83,RU,1684988671,4.8700000000000045,6.588
489,oyama,36.3,139.8,296.81,44,100,1.39,JP,1684988671,23.660000000000025,5.004
490,sosnovo-ozerskoye,52.5249,111.5418,282.71,24,68,7.46,RU,1684988672,9.560000000000002,26.856
491,tayug,16.0274,120.7434,306.61,56,85,1.88,PH,1684988672,33.460000000000036,6.768
492,portland,45.5234,-122.6762,293.14,59,20,5.14,US,1684988172,19.99000000000001,18.503999999999998
493,machico,32.7,-16.7667,290.77,82,20,0.51,PT,1684988672,17.620000000000005,1.836
494,chemolgan,43.1897,76.5292,291.96,47,12,2.09,KZ,1684988672,18.810000000000002,7.524
495,merizo village,13.2658,144.6691,300.0,86,100,14.76,GU,1684988672,26.850000000000023,53.136
496,rio tuba,8.5061,117.4317,302.83,68,73,5.98,PH,1684988673,29.680000000000007,21.528000000000002
497,tralee,52.2704,-9.7026,282.38,96,21,1.3,IE,1684988263,9.230000000000018,4.680000000000001
498,laojunmiao,39.8333,97.7333,288.38,17,93,2.8,CN,1684988240,15.230000000000018,10.08
499,margate,51.3813,1.3862,284.65,83,3,1.79,GB,1684988244,11.5,6.444
500,floro,61.5996,5.0328,281.13,87,75,5.14,NO,1684988221,7.980000000000018,18.503999999999998
501,tofol,5.3248,163.0078,301.68,73,44,4.22,FM,1684988274,28.53000000000003,15.192
502,sibolga,1.7427,98.7792,303.56,63,86,2.06,ID,1684988673,30.410000000000025,7.416
503,tannum sands,-23.9504,151.3693,299.12,44,0,5.66,AU,1684988673,25.970000000000027,20.376
504,kyelang,32.5833,77.0333,276.07,97,93,1.85,IN,1684988674,2.920000000000016,6.66
505,kindu,-2.95,25.95,294.5,94,92,1.01,CD,1684988674,21.350000000000023,3.636
506,port-gentil,-0.7193,8.7815,299.41,89,100,5.57,GA,1684988319,26.260000000000048,20.052000000000003
507,goderich,43.7501,-81.7165,280.32,61,31,4.12,CA,1684988674,7.170000000000016,14.832
508,popondetta,-8.7537,148.2534,296.59,99,100,1.2,PG,1684988674,23.439999999999998,4.32
509,tostado,-29.232,-61.7692,297.58,65,100,1.79,AR,1684988674,24.430000000000007,6.444
510,bom jesus,-9.0744,-44.3586,296.95,72,86,1.64,BR,1684988675,23.80000000000001,5.904
511,wanlaweyn,2.6185,44.8938,298.61,77,98,2.45,SO,1684988675,25.460000000000036,8.82
512,port moresby,-9.4431,147.1797,298.83,94,100,6.17,PG,1684988675,25.680000000000007,22.212
513,lejanias,3.5251,-74.0216,294.35,95,100,1.72,CO,1684988675,21.200000000000045,6.192
514,lahad datu,5.0268,118.327,303.81,63,100,1.57,MY,1684988675,30.660000000000025,5.652
515,kirakira,-10.4544,161.9205,300.72,84,100,1.75,SB,1684988675,27.57000000000005,6.3
516,narasannapeta,18.4167,84.05,306.55,51,84,4.72,IN,1684988676,33.400000000000034,16.992
517,sur,22.5667,59.5289,307.33,47,6,4.36,OM,1684988333,34.18000000000001,15.696000000000002
518,dakhla,23.6848,-15.958,291.45,87,92,6.9,EH,1684988676,18.30000000000001,24.840000000000003
519,turbat,26.0023,63.044,306.41,42,64,1.9,PK,1684988676,33.26000000000005,6.84
520,owando,-0.4819,15.8999,295.67,92,80,0.72,CG,1684988676,22.52000000000004,2.592
521,eraan,9.0629,117.7016,302.44,76,85,3.97,PH,1684988676,29.29000000000002,14.292000000000002
522,xining,36.6167,101.7667,286.64,46,100,5.44,CN,1684988671,13.490000000000009,19.584000000000003
523,nizhneudinsk,54.9076,99.0276,281.53,43,82,5.99,RU,1684988678,8.379999999999995,21.564
524,fort bragg,35.139,-79.006,291.37,61,75,0.0,US,1684988340,18.220000000000027,0.0
525,liwale,-9.7667,37.9333,290.32,95,2,0.94,TZ,1684988678,17.170000000000016,3.384
526,ad-damazin,11.7891,34.3592,302.6,47,11,3.69,SD,1684988678,29.450000000000045,13.284
527,chibougamau,49.9168,-74.3659,275.94,60,0,3.6,CA,1684988172,2.7900000000000205,12.96
528,taltal,-25.4,-70.4833,289.95,80,0,1.34,CL,1684988678,16.80000000000001,4.824000000000001
529,shenjiamen,29.9576,122.298,293.35,82,29,4.19,CN,1684988678,20.200000000000045,15.084000000000001
530,mercedes,-34.6515,-59.4307,291.5,98,100,2.64,AR,1684988679,18.350000000000023,9.504000000000001
531,lubang,13.8584,120.124,302.42,71,34,1.41,PH,1684988679,29.27000000000004,5.076
532,jackson,42.4165,-122.8345,293.08,37,0,2.06,US,1684988679,19.930000000000007,7.416
533,el charco,2.4769,-78.1105,297.5,95,100,0.78,CO,1684988679,24.350000000000023,2.8080000000000003
534,xai-xai,-25.0519,33.6442,291.04,94,1,3.58,MZ,1684988679,17.890000000000043,12.888
535,phan rang-thap cham,11.5667,108.9833,308.05,48,92,4.53,VN,1684988680,34.900000000000034,16.308
536,katsuren-haebaru,26.3369,127.8719,299.36,65,100,3.6,JP,1684988680,26.210000000000036,12.96
537,zhangatas,43.5667,69.75,294.28,32,2,5.75,KZ,1684988680,21.129999999999995,20.7
538,jurilovca,44.7667,28.8667,288.2,76,13,1.71,RO,1684988680,15.050000000000011,6.156
539,alytus,54.4,24.05,288.72,75,88,0.79,LT,1684988680,15.57000000000005,2.8440000000000003
